OrderID,DateKey,ProductID,GeoID,ChannelID,PromotionID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,UnitCost,CostOfGoods,Profit
ORD-20230318-012240,20230318,1005,511,303,0,12,120.36,0.0,1444.32,0.0,1444.32,68.4,820.8,623.52
ORD-20230319-012241,20230319,1007,513,305,0,6,193.73,0.0,1162.38,0.0,1162.38,110.72,664.32,498.06
ORD-20230319-012242,20230319,1001,503,301,0,34,195.14,0.0,6634.76,0.0,6634.76,105.82,3597.88,3036.88
ORD-20230319-012243,20230319,1010,523,303,0,14,542.75,0.0,7598.5,0.0,7598.5,284.61,3984.54,3613.96
ORD-20230319-012244,20230319,1010,515,301,0,7,542.75,0.0,3799.25,0.0,3799.25,284.61,1992.27,1806.98
ORD-20230319-012245,20230319,1020,521,303,0,4,1763.33,0.0,7053.32,0.0,7053.32,911.16,3644.64,3408.68
ORD-20230319-012246,20230319,1020,510,301,0,7,1763.33,0.0,12343.31,0.0,12343.31,911.16,6378.12,5965.19
ORD-20230319-012247,20230319,1004,519,302,0,4,186.71,0.0,746.84,0.0,746.84,107.66,430.64,316.2
ORD-20230319-012248,20230319,1008,508,301,0,14,196.47,0.0,2750.58,0.0,2750.58,129.1,1807.4,943.18
ORD-20230319-012249,20230319,1002,520,301,0,14,158.28,0.0,2215.92,0.0,2215.92,83.66,1171.24,1044.68
ORD-20230319-012250,20230319,1008,509,305,0,12,196.47,0.0,2357.64,0.0,2357.64,129.1,1549.2,808.44
ORD-20230319-012251,20230319,1006,503,302,0,45,217.32,0.0,9779.4,0.0,9779.4,124.01,5580.45,4198.95
ORD-20230319-012252,20230319,1021,505,301,0,27,2016.18,0.0,54436.86,0.0,54436.86,1132.3,30572.1,23864.76
ORD-20230319-012253,20230319,1023,506,302,0,27,2441.4,0.0,65917.8,0.0,65917.8,1369.47,36975.69,28942.11
ORD-20230319-012254,20230319,1012,523,304,0,68,852.4,0.0,57963.2,0.0,57963.2,495.07,33664.76,24298.44
ORD-20230319-012255,20230319,1004,503,304,0,176,186.71,0.0,32860.96,0.0,32860.96,107.66,18948.16,13912.8
ORD-20230320-012256,20230320,1001,516,302,0,15,195.14,0.0,2927.1,0.0,2927.1,105.82,1587.3,1339.8
ORD-20230320-012257,20230320,1006,504,301,0,8,217.32,0.0,1738.56,0.0,1738.56,124.01,992.08,746.48
ORD-20230320-012258,20230320,1022,503,302,0,52,1209.05,0.0,62870.6,0.0,62870.6,672.03,34945.56,27925.04
ORD-20230320-012259,20230320,1023,501,305,0,22,2441.4,0.0,53710.8,0.0,53710.8,1369.47,30128.34,23582.46
ORD-20230320-012260,20230320,1013,523,302,0,31,539.74,0.0,16731.94,0.0,16731.94,327.32,10146.92,6585.02
ORD-20230320-012261,20230320,1013,506,302,0,68,539.74,0.0,36702.32,0.0,36702.32,327.32,22257.76,14444.56
ORD-20230320-012262,20230320,1016,511,301,0,12,252.72,0.0,3032.64,0.0,3032.64,128.58,1542.96,1489.68
ORD-20230320-012263,20230320,1014,521,301,0,19,620.24,0.0,11784.56,0.0,11784.56,337.6,6414.4,5370.16
ORD-20230320-012264,20230320,1021,513,305,0,4,2016.18,0.0,8064.72,0.0,8064.72,1132.3,4529.2,3535.52
ORD-20230320-012265,20230320,1018,509,301,0,6,627.63,0.0,3765.78,0.0,3765.78,368.52,2211.12,1554.66
ORD-20230320-012266,20230320,1019,519,302,0,16,2155.26,0.0,34484.16,0.0,34484.16,1243.92,19902.72,14581.44
ORD-20230320-012267,20230320,1020,502,305,0,75,1763.33,0.0,132249.75,0.0,132249.75,911.16,68337.0,63912.75
ORD-20230321-012268,20230321,1022,503,304,0,163,1209.05,0.0,197075.15,0.0,197075.15,672.03,109540.89,87534.26
ORD-20230321-012269,20230321,1006,505,303,0,54,217.32,0.0,11735.28,0.0,11735.28,124.01,6696.54,5038.74
ORD-20230321-012270,20230321,1010,508,301,0,31,542.75,0.0,16825.25,0.0,16825.25,284.61,8822.91,8002.34
ORD-20230321-012271,20230321,1016,502,303,0,16,252.72,0.0,4043.52,0.0,4043.52,128.58,2057.28,1986.24
ORD-20230321-012272,20230321,1020,501,303,0,10,1763.33,0.0,17633.3,0.0,17633.3,911.16,9111.6,8521.7
ORD-20230321-012273,20230321,1005,509,304,0,5,120.36,0.0,601.8,0.0,601.8,68.4,342.0,259.8
ORD-20230321-012274,20230321,1007,509,301,0,22,193.73,0.0,4262.06,0.0,4262.06,110.72,2435.84,1826.22
ORD-20230321-012275,20230321,1004,524,301,0,40,186.71,0.0,7468.4,0.0,7468.4,107.66,4306.4,3162.0
ORD-20230321-012276,20230321,1023,502,301,0,42,2441.4,0.0,102538.8,0.0,102538.8,1369.47,57517.74,45021.06
ORD-20230321-012277,20230321,1021,517,302,0,12,2016.18,0.0,24194.16,0.0,24194.16,1132.3,13587.6,10606.56
ORD-20230321-012278,20230321,1005,521,301,0,16,120.36,0.0,1925.76,0.0,1925.76,68.4,1094.4,831.36
ORD-20230321-012279,20230321,1019,520,301,0,2,2155.26,0.0,4310.52,0.0,4310.52,1243.92,2487.84,1822.68
ORD-20230321-012280,20230321,1021,503,301,0,49,2016.18,0.0,98792.82,0.0,98792.82,1132.3,55482.7,43310.12
ORD-20230321-012281,20230321,1002,520,301,0,28,158.28,0.0,4431.84,0.0,4431.84,83.66,2342.48,2089.36
ORD-20230321-012282,20230321,1017,519,302,0,28,357.47,0.0,10009.16,0.0,10009.16,208.24,5830.72,4178.44
ORD-20230321-012283,20230321,1012,511,301,0,16,852.4,0.0,13638.4,0.0,13638.4,495.07,7921.12,5717.28
ORD-20230321-012284,20230321,1020,501,303,0,14,1763.33,0.0,24686.62,0.0,24686.62,911.16,12756.24,11930.38
ORD-20230321-012285,20230321,1018,516,303,0,17,627.63,0.0,10669.71,0.0,10669.71,368.52,6264.84,4404.87
ORD-20230321-012286,20230321,1014,509,301,0,22,620.24,0.0,13645.28,0.0,13645.28,337.6,7427.2,6218.08
ORD-20230321-012287,20230321,1003,514,301,0,5,204.45,0.0,1022.25,0.0,1022.25,108.85,544.25,478.0
ORD-20230322-012288,20230322,1003,507,302,0,49,204.45,0.0,10018.05,0.0,10018.05,108.85,5333.65,4684.4
ORD-20230322-012289,20230322,1007,518,301,0,14,193.73,0.0,2712.22,0.0,2712.22,110.72,1550.08,1162.14
ORD-20230322-012290,20230322,1002,519,301,0,8,158.28,0.0,1266.24,0.0,1266.24,83.66,669.28,596.96
ORD-20230322-012291,20230322,1014,524,302,0,44,620.24,0.0,27290.56,0.0,27290.56,337.6,14854.4,12436.16
ORD-20230322-012292,20230322,1010,502,301,0,6,542.75,0.0,3256.5,0.0,3256.5,284.61,1707.66,1548.84
ORD-20230322-012293,20230322,1022,505,304,0,37,1209.05,0.0,44734.85,0.0,44734.85,672.03,24865.11,19869.74
ORD-20230322-012294,20230322,1017,516,303,0,3,357.47,0.0,1072.41,0.0,1072.41,208.24,624.72,447.69
ORD-20230322-012295,20230322,1008,502,303,0,30,196.47,0.0,5894.1,0.0,5894.1,129.1,3873.0,2021.1
ORD-20230322-012296,20230322,1001,503,301,0,9,195.14,0.0,1756.26,0.0,1756.26,105.82,952.38,803.88
ORD-20230322-012297,20230322,1004,513,301,0,6,186.71,0.0,1120.26,0.0,1120.26,107.66,645.96,474.3
ORD-20230322-012298,20230322,1021,516,301,0,15,2016.18,0.0,30242.7,0.0,30242.7,1132.3,16984.5,13258.2
ORD-20230322-012299,20230322,1023,501,301,0,41,2441.4,0.0,100097.4,0.0,100097.4,1369.47,56148.27,43949.13
ORD-20230322-012300,20230322,1023,501,301,0,21,2441.4,0.0,51269.4,0.0,51269.4,1369.47,28758.87,22510.53
ORD-20230322-012301,20230322,1008,523,305,0,9,196.47,0.0,1768.23,0.0,1768.23,129.1,1161.9,606.33
ORD-20230322-012302,20230322,1004,524,302,0,21,186.71,0.0,3920.91,0.0,3920.91,107.66,2260.86,1660.05
ORD-20230323-012303,20230323,1004,506,302,0,17,186.71,0.0,3174.07,0.0,3174.07,107.66,1830.22,1343.85
ORD-20230323-012304,20230323,1023,522,302,0,14,2441.4,0.0,34179.6,0.0,34179.6,1369.47,19172.58,15007.02
ORD-20230323-012305,20230323,1007,509,304,0,28,193.73,0.0,5424.44,0.0,5424.44,110.72,3100.16,2324.28
ORD-20230323-012306,20230323,1001,515,301,0,8,195.14,0.0,1561.12,0.0,1561.12,105.82,846.56,714.56
ORD-20230323-012307,20230323,1004,512,303,0,7,186.71,0.0,1306.97,0.0,1306.97,107.66,753.62,553.35
ORD-20230323-012308,20230323,1012,511,302,0,24,852.4,0.0,20457.6,0.0,20457.6,495.07,11881.68,8575.92
ORD-20230323-012309,20230323,1004,511,301,0,35,186.71,0.0,6534.85,0.0,6534.85,107.66,3768.1,2766.75
ORD-20230323-012310,20230323,1007,506,302,0,7,193.73,0.0,1356.11,0.0,1356.11,110.72,775.04,581.07
ORD-20230323-012311,20230323,1021,520,303,0,31,2016.18,0.0,62501.58,0.0,62501.58,1132.3,35101.3,27400.28
ORD-20230323-012312,20230323,1005,502,301,0,50,120.36,0.0,6018.0,0.0,6018.0,68.4,3420.0,2598.0
ORD-20230324-012313,20230324,1017,522,301,0,19,357.47,0.0,6791.93,0.0,6791.93,208.24,3956.56,2835.37
ORD-20230324-012314,20230324,1011,505,302,0,8,491.02,0.0,3928.16,0.0,3928.16,250.08,2000.64,1927.52
ORD-20230324-012315,20230324,1002,513,303,0,9,158.28,0.0,1424.52,0.0,1424.52,83.66,752.94,671.58
ORD-20230324-012316,20230324,1007,511,304,0,20,193.73,0.0,3874.6,0.0,3874.6,110.72,2214.4,1660.2
ORD-20230324-012317,20230324,1002,514,301,0,15,158.28,0.0,2374.2,0.0,2374.2,83.66,1254.9,1119.3
ORD-20230324-012318,20230324,1006,503,303,0,8,217.32,0.0,1738.56,0.0,1738.56,124.01,992.08,746.48
ORD-20230324-012319,20230324,1020,502,302,0,20,1763.33,0.0,35266.6,0.0,35266.6,911.16,18223.2,17043.4
ORD-20230324-012320,20230324,1003,501,301,0,45,204.45,0.0,9200.25,0.0,9200.25,108.85,4898.25,4302.0
ORD-20230324-012321,20230324,1019,516,303,0,15,2155.26,0.0,32328.9,0.0,32328.9,1243.92,18658.8,13670.1
ORD-20230324-012322,20230324,1013,524,302,0,9,539.74,0.0,4857.66,0.0,4857.66,327.32,2945.88,1911.78
ORD-20230324-012323,20230324,1019,506,303,0,22,2155.26,0.0,47415.72,0.0,47415.72,1243.92,27366.24,20049.48
ORD-20230324-012324,20230324,1001,507,304,0,116,195.14,0.0,22636.24,0.0,22636.24,105.82,12275.12,10361.12
ORD-20230324-012325,20230324,1006,510,304,0,15,217.32,0.0,3259.8,0.0,3259.8,124.01,1860.15,1399.65
ORD-20230324-012326,20230324,1010,516,301,0,87,542.75,0.0,47219.25,0.0,47219.25,284.61,24761.07,22458.18
ORD-20230325-012327,20230325,1013,503,301,0,6,539.74,0.0,3238.44,0.0,3238.44,327.32,1963.92,1274.52
ORD-20230325-012328,20230325,1023,509,303,0,14,2441.4,0.0,34179.6,0.0,34179.6,1369.47,19172.58,15007.02
ORD-20230325-012329,20230325,1005,523,301,0,2,120.36,0.0,240.72,0.0,240.72,68.4,136.8,103.92
ORD-20230325-012330,20230325,1004,502,301,0,34,186.71,0.0,6348.14,0.0,6348.14,107.66,3660.44,2687.7
ORD-20230325-012331,20230325,1013,520,301,0,40,539.74,0.0,21589.6,0.0,21589.6,327.32,13092.8,8496.8
ORD-20230325-012332,20230325,1004,507,301,0,12,186.71,0.0,2240.52,0.0,2240.52,107.66,1291.92,948.6
ORD-20230325-012333,20230325,1005,504,302,0,50,120.36,0.0,6018.0,0.0,6018.0,68.4,3420.0,2598.0
ORD-20230325-012334,20230325,1018,519,303,0,20,627.63,0.0,12552.6,0.0,12552.6,368.52,7370.4,5182.2
ORD-20230325-012335,20230325,1023,508,301,0,22,2441.4,0.0,53710.8,0.0,53710.8,1369.47,30128.34,23582.46
ORD-20230325-012336,20230325,1018,523,301,0,11,627.63,0.0,6903.93,0.0,6903.93,368.52,4053.72,2850.21
ORD-20230325-012337,20230325,1001,522,301,0,23,195.14,0.0,4488.22,0.0,4488.22,105.82,2433.86,2054.36
ORD-20230325-012338,20230325,1018,503,301,0,39,627.63,0.0,24477.57,0.0,24477.57,368.52,14372.28,10105.29
ORD-20230325-012339,20230325,1023,502,301,0,68,2441.4,0.0,166015.2,0.0,166015.2,1369.47,93123.96,72891.24
ORD-20230325-012340,20230325,1001,508,305,0,14,195.14,0.0,2731.96,0.0,2731.96,105.82,1481.48,1250.48
ORD-20230325-012341,20230325,1017,501,301,0,24,357.47,0.0,8579.28,0.0,8579.28,208.24,4997.76,3581.52
ORD-20230325-012342,20230325,1002,509,303,0,27,158.28,0.0,4273.56,0.0,4273.56,83.66,2258.82,2014.74
ORD-20230325-012343,20230325,1019,508,302,0,30,2155.26,0.0,64657.8,0.0,64657.8,1243.92,37317.6,27340.2
ORD-20230325-012344,20230325,1020,512,305,0,11,1763.33,0.0,19396.63,0.0,19396.63,911.16,10022.76,9373.87
ORD-20230325-012345,20230325,1016,506,302,0,41,252.72,0.0,10361.52,0.0,10361.52,128.58,5271.78,5089.74
ORD-20230325-012346,20230325,1013,523,302,0,8,539.74,0.0,4317.92,0.0,4317.92,327.32,2618.56,1699.36
ORD-20230326-012347,20230326,1011,522,302,0,4,491.02,0.0,1964.08,0.0,1964.08,250.08,1000.32,963.76
ORD-20230326-012348,20230326,1018,505,302,0,9,627.63,0.0,5648.67,0.0,5648.67,368.52,3316.68,2331.99
ORD-20230326-012349,20230326,1006,505,302,0,18,217.32,0.0,3911.76,0.0,3911.76,124.01,2232.18,1679.58
ORD-20230326-012350,20230326,1023,509,303,0,14,2441.4,0.0,34179.6,0.0,34179.6,1369.47,19172.58,15007.02
ORD-20230326-012351,20230326,1010,521,301,0,12,542.75,0.0,6513.0,0.0,6513.0,284.61,3415.32,3097.68
ORD-20230326-012352,20230326,1019,505,301,0,35,2155.26,0.0,75434.1,0.0,75434.1,1243.92,43537.2,31896.9
ORD-20230326-012353,20230326,1006,506,305,0,23,217.32,0.0,4998.36,0.0,4998.36,124.01,2852.23,2146.13
ORD-20230326-012354,20230326,1003,502,305,0,48,204.45,0.0,9813.6,0.0,9813.6,108.85,5224.8,4588.8
ORD-20230326-012355,20230326,1014,503,301,0,34,620.24,0.0,21088.16,0.0,21088.16,337.6,11478.4,9609.76
ORD-20230326-012356,20230326,1011,524,301,0,8,491.02,0.0,3928.16,0.0,3928.16,250.08,2000.64,1927.52
ORD-20230326-012357,20230326,1021,505,301,0,2,2016.18,0.0,4032.36,0.0,4032.36,1132.3,2264.6,1767.76
ORD-20230326-012358,20230326,1004,521,301,0,17,186.71,0.0,3174.07,0.0,3174.07,107.66,1830.22,1343.85
ORD-20230326-012359,20230326,1019,523,302,0,7,2155.26,0.0,15086.82,0.0,15086.82,1243.92,8707.44,6379.38
ORD-20230327-012360,20230327,1004,505,301,0,21,186.71,0.0,3920.91,0.0,3920.91,107.66,2260.86,1660.05
ORD-20230327-012361,20230327,1001,509,301,0,18,195.14,0.0,3512.52,0.0,3512.52,105.82,1904.76,1607.76
ORD-20230327-012362,20230327,1012,503,304,0,22,852.4,0.0,18752.8,0.0,18752.8,495.07,10891.54,7861.26
ORD-20230327-012363,20230327,1023,504,304,0,73,2441.4,0.0,178222.2,0.0,178222.2,1369.47,99971.31,78250.89
ORD-20230327-012364,20230327,1010,519,302,0,32,542.75,0.0,17368.0,0.0,17368.0,284.61,9107.52,8260.48
ORD-20230327-012365,20230327,1021,522,301,0,10,2016.18,0.0,20161.8,0.0,20161.8,1132.3,11323.0,8838.8
ORD-20230327-012366,20230327,1003,521,301,0,16,204.45,0.0,3271.2,0.0,3271.2,108.85,1741.6,1529.6
ORD-20230327-012367,20230327,1018,508,302,0,5,627.63,0.0,3138.15,0.0,3138.15,368.52,1842.6,1295.55
ORD-20230327-012368,20230327,1004,506,302,0,16,186.71,0.0,2987.36,0.0,2987.36,107.66,1722.56,1264.8
ORD-20230327-012369,20230327,1012,514,301,0,17,852.4,0.0,14490.8,0.0,14490.8,495.07,8416.19,6074.61
ORD-20230327-012370,20230327,1013,506,304,0,58,539.74,0.0,31304.92,0.0,31304.92,327.32,18984.56,12320.36
ORD-20230327-012371,20230327,1005,504,302,0,34,120.36,0.0,4092.24,0.0,4092.24,68.4,2325.6,1766.64
ORD-20230327-012372,20230327,1005,506,302,0,4,120.36,0.0,481.44,0.0,481.44,68.4,273.6,207.84
ORD-20230327-012373,20230327,1019,519,302,0,31,2155.26,0.0,66813.06,0.0,66813.06,1243.92,38561.52,28251.54
ORD-20230327-012374,20230327,1018,512,301,0,28,627.63,0.0,17573.64,0.0,17573.64,368.52,10318.56,7255.08
ORD-20230327-012375,20230327,1010,524,303,0,40,542.75,0.0,21710.0,0.0,21710.0,284.61,11384.4,10325.6
ORD-20230327-012376,20230327,1019,516,301,0,34,2155.26,0.0,73278.84,0.0,73278.84,1243.92,42293.28,30985.56
ORD-20230328-012377,20230328,1006,511,302,0,33,217.32,0.0,7171.56,0.0,7171.56,124.01,4092.33,3079.23
ORD-20230328-012378,20230328,1018,504,302,0,21,627.63,0.0,13180.23,0.0,13180.23,368.52,7738.92,5441.31
ORD-20230328-012379,20230328,1005,522,301,0,15,120.36,0.0,1805.4,0.0,1805.4,68.4,1026.0,779.4
ORD-20230328-012380,20230328,1014,506,302,0,28,620.24,0.0,17366.72,0.0,17366.72,337.6,9452.8,7913.92
ORD-20230328-012381,20230328,1010,511,301,0,10,542.75,0.0,5427.5,0.0,5427.5,284.61,2846.1,2581.4
ORD-20230328-012382,20230328,1018,516,301,0,9,627.63,0.0,5648.67,0.0,5648.67,368.52,3316.68,2331.99
ORD-20230328-012383,20230328,1001,508,303,0,21,195.14,0.0,4097.94,0.0,4097.94,105.82,2222.22,1875.72
ORD-20230328-012384,20230328,1003,508,304,0,31,204.45,0.0,6337.95,0.0,6337.95,108.85,3374.35,2963.6
ORD-20230328-012385,20230328,1018,520,303,0,28,627.63,0.0,17573.64,0.0,17573.64,368.52,10318.56,7255.08
ORD-20230328-012386,20230328,1020,502,303,0,53,1763.33,0.0,93456.49,0.0,93456.49,911.16,48291.48,45165.01
ORD-20230328-012387,20230328,1002,502,301,0,28,158.28,0.0,4431.84,0.0,4431.84,83.66,2342.48,2089.36
ORD-20230328-012388,20230328,1004,501,304,0,38,186.71,0.0,7094.98,0.0,7094.98,107.66,4091.08,3003.9
ORD-20230329-012389,20230329,1018,510,301,0,20,627.63,0.0,12552.6,0.0,12552.6,368.52,7370.4,5182.2
ORD-20230329-012390,20230329,1023,505,301,0,17,2441.4,0.0,41503.8,0.0,41503.8,1369.47,23280.99,18222.81
ORD-20230329-012391,20230329,1009,501,301,0,24,333.27,0.0,7998.48,0.0,7998.48,176.53,4236.72,3761.76
ORD-20230329-012392,20230329,1023,512,304,0,43,2441.4,0.0,104980.2,0.0,104980.2,1369.47,58887.21,46092.99
ORD-20230329-012393,20230329,1007,504,302,0,8,193.73,0.0,1549.84,0.0,1549.84,110.72,885.76,664.08
ORD-20230329-012394,20230329,1005,522,302,0,8,120.36,0.0,962.88,0.0,962.88,68.4,547.2,415.68
ORD-20230329-012395,20230329,1012,517,303,0,3,852.4,0.0,2557.2,0.0,2557.2,495.07,1485.21,1071.99
ORD-20230329-012396,20230329,1018,512,301,0,12,627.63,0.0,7531.56,0.0,7531.56,368.52,4422.24,3109.32
ORD-20230329-012397,20230329,1014,518,301,0,16,620.24,0.0,9923.84,0.0,9923.84,337.6,5401.6,4522.24
ORD-20230329-012398,20230329,1001,504,302,0,28,195.14,0.0,5463.92,0.0,5463.92,105.82,2962.96,2500.96
ORD-20230329-012399,20230329,1021,510,303,0,22,2016.18,0.0,44355.96,0.0,44355.96,1132.3,24910.6,19445.36
ORD-20230329-012400,20230329,1017,508,302,0,86,357.47,0.0,30742.42,0.0,30742.42,208.24,17908.64,12833.78
ORD-20230329-012401,20230329,1013,521,301,0,18,539.74,0.0,9715.32,0.0,9715.32,327.32,5891.76,3823.56
ORD-20230329-012402,20230329,1016,502,302,0,25,252.72,0.0,6318.0,0.0,6318.0,128.58,3214.5,3103.5
ORD-20230329-012403,20230329,1013,519,304,0,60,539.74,0.0,32384.4,0.0,32384.4,327.32,19639.2,12745.2
ORD-20230329-012404,20230329,1005,524,301,0,6,120.36,0.0,722.16,0.0,722.16,68.4,410.4,311.76
ORD-20230329-012405,20230329,1008,516,303,0,26,196.47,0.0,5108.22,0.0,5108.22,129.1,3356.6,1751.62
ORD-20230329-012406,20230329,1001,518,303,0,16,195.14,0.0,3122.24,0.0,3122.24,105.82,1693.12,1429.12
ORD-20230330-012407,20230330,1020,521,303,0,5,1763.33,0.0,8816.65,0.0,8816.65,911.16,4555.8,4260.85
ORD-20230330-012408,20230330,1013,511,305,0,25,539.74,0.0,13493.5,0.0,13493.5,327.32,8183.0,5310.5
ORD-20230330-012409,20230330,1005,516,303,0,4,120.36,0.0,481.44,0.0,481.44,68.4,273.6,207.84
ORD-20230330-012410,20230330,1019,513,304,0,9,2155.26,0.0,19397.34,0.0,19397.34,1243.92,11195.28,8202.06
ORD-20230330-012411,20230330,1003,524,303,0,21,204.45,0.0,4293.45,0.0,4293.45,108.85,2285.85,2007.6
ORD-20230330-012412,20230330,1019,520,302,0,5,2155.26,0.0,10776.3,0.0,10776.3,1243.92,6219.6,4556.7
ORD-20230330-012413,20230330,1005,506,301,0,4,120.36,0.0,481.44,0.0,481.44,68.4,273.6,207.84
ORD-20230330-012414,20230330,1020,521,304,0,47,1763.33,0.0,82876.51,0.0,82876.51,911.16,42824.52,40051.99
ORD-20230330-012415,20230330,1023,518,301,0,3,2441.4,0.0,7324.2,0.0,7324.2,1369.47,4108.41,3215.79
ORD-20230330-012416,20230330,1013,511,301,0,3,539.74,0.0,1619.22,0.0,1619.22,327.32,981.96,637.26
ORD-20230330-012417,20230330,1020,504,301,0,52,1763.33,0.0,91693.16,0.0,91693.16,911.16,47380.32,44312.84
ORD-20230330-012418,20230330,1021,520,303,0,13,2016.18,0.0,26210.34,0.0,26210.34,1132.3,14719.9,11490.44
ORD-20230330-012419,20230330,1003,508,301,0,15,204.45,0.0,3066.75,0.0,3066.75,108.85,1632.75,1434.0
ORD-20230330-012420,20230330,1018,520,301,0,10,627.63,0.0,6276.3,0.0,6276.3,368.52,3685.2,2591.1
ORD-20230330-012421,20230330,1023,509,301,0,37,2441.4,0.0,90331.8,0.0,90331.8,1369.47,50670.39,39661.41
ORD-20230330-012422,20230330,1001,513,303,0,2,195.14,0.0,390.28,0.0,390.28,105.82,211.64,178.64
ORD-20230330-012423,20230330,1013,502,303,0,17,539.74,0.0,9175.58,0.0,9175.58,327.32,5564.44,3611.14
ORD-20230331-012424,20230331,1005,513,305,0,3,120.36,0.0,361.08,0.0,361.08,68.4,205.2,155.88
ORD-20230331-012425,20230331,1007,512,302,0,21,193.73,0.0,4068.33,0.0,4068.33,110.72,2325.12,1743.21
ORD-20230331-012426,20230331,1012,511,304,0,101,852.4,0.0,86092.4,0.0,86092.4,495.07,50002.07,36090.33
ORD-20230331-012427,20230331,1012,519,301,0,15,852.4,0.0,12786.0,0.0,12786.0,495.07,7426.05,5359.95
ORD-20230331-012428,20230331,1022,518,304,0,36,1209.05,0.0,43525.8,0.0,43525.8,672.03,24193.08,19332.72
ORD-20230331-012429,20230331,1005,510,302,0,33,120.36,0.0,3971.88,0.0,3971.88,68.4,2257.2,1714.68
ORD-20230331-012430,20230331,1020,507,301,0,3,1763.33,0.0,5289.99,0.0,5289.99,911.16,2733.48,2556.51
ORD-20230331-012431,20230331,1013,501,302,0,20,539.74,0.0,10794.8,0.0,10794.8,327.32,6546.4,4248.4
ORD-20230331-012432,20230331,1003,506,303,0,66,204.45,0.0,13493.7,0.0,13493.7,108.85,7184.1,6309.6
ORD-20230331-012433,20230331,1004,519,301,0,3,186.71,0.0,560.13,0.0,560.13,107.66,322.98,237.15
ORD-20230331-012434,20230331,1003,519,301,0,42,204.45,0.0,8586.9,0.0,8586.9,108.85,4571.7,4015.2
ORD-20230331-012435,20230331,1018,505,301,0,18,627.63,0.0,11297.34,0.0,11297.34,368.52,6633.36,4663.98
ORD-20230331-012436,20230331,1023,520,305,0,7,2441.4,0.0,17089.8,0.0,17089.8,1369.47,9586.29,7503.51
ORD-20230401-012437,20230401,1003,503,305,0,32,204.45,0.0,6542.4,0.0,6542.4,108.85,3483.2,3059.2
ORD-20230401-012438,20230401,1006,518,303,0,16,217.32,0.0,3477.12,0.0,3477.12,124.01,1984.16,1492.96
ORD-20230401-012439,20230401,1019,505,301,0,26,2155.26,0.0,56036.76,0.0,56036.76,1243.92,32341.92,23694.84
ORD-20230401-012440,20230401,1005,516,301,0,7,120.36,0.0,842.52,0.0,842.52,68.4,478.8,363.72
ORD-20230401-012441,20230401,1013,501,301,0,37,539.74,0.0,19970.38,0.0,19970.38,327.32,12110.84,7859.54
ORD-20230401-012442,20230401,1007,503,302,0,46,193.73,0.0,8911.58,0.0,8911.58,110.72,5093.12,3818.46
ORD-20230401-012443,20230401,1013,507,304,0,77,539.74,0.0,41559.98,0.0,41559.98,327.32,25203.64,16356.34
ORD-20230401-012444,20230401,1006,502,301,0,47,217.32,0.0,10214.04,0.0,10214.04,124.01,5828.47,4385.57
ORD-20230401-012445,20230401,1007,501,301,0,40,193.73,0.0,7749.2,0.0,7749.2,110.72,4428.8,3320.4
ORD-20230401-012446,20230401,1004,501,304,0,20,186.71,0.0,3734.2,0.0,3734.2,107.66,2153.2,1581.0
ORD-20230401-012447,20230401,1003,515,301,0,13,204.45,0.0,2657.85,0.0,2657.85,108.85,1415.05,1242.8
ORD-20230401-012448,20230401,1019,503,302,0,11,2155.26,0.0,23707.86,0.0,23707.86,1243.92,13683.12,10024.74
ORD-20230401-012449,20230401,1019,505,302,0,21,2155.26,0.0,45260.46,0.0,45260.46,1243.92,26122.32,19138.14
ORD-20230401-012450,20230401,1010,503,301,0,33,542.75,0.0,17910.75,0.0,17910.75,284.61,9392.13,8518.62
ORD-20230401-012451,20230401,1023,508,302,0,20,2441.4,0.0,48828.0,0.0,48828.0,1369.47,27389.4,21438.6
ORD-20230401-012452,20230401,1021,511,303,0,5,2016.18,0.0,10080.9,0.0,10080.9,1132.3,5661.5,4419.4
ORD-20230401-012453,20230401,1013,509,301,0,3,539.74,0.0,1619.22,0.0,1619.22,327.32,981.96,637.26
ORD-20230401-012454,20230401,1007,522,302,0,23,193.73,0.0,4455.79,0.0,4455.79,110.72,2546.56,1909.23
ORD-20230401-012455,20230401,1002,512,305,0,23,158.28,0.0,3640.44,0.0,3640.44,83.66,1924.18,1716.26
ORD-20230402-012456,20230402,1013,517,302,0,5,539.74,0.0,2698.7,0.0,2698.7,327.32,1636.6,1062.1
ORD-20230402-012457,20230402,1003,502,302,0,72,204.45,0.0,14720.4,0.0,14720.4,108.85,7837.2,6883.2
ORD-20230402-012458,20230402,1013,519,301,0,20,539.74,0.0,10794.8,0.0,10794.8,327.32,6546.4,4248.4
ORD-20230402-012459,20230402,1007,511,304,0,24,193.73,0.0,4649.52,0.0,4649.52,110.72,2657.28,1992.24
ORD-20230402-012460,20230402,1007,515,303,0,22,193.73,0.0,4262.06,0.0,4262.06,110.72,2435.84,1826.22
ORD-20230402-012461,20230402,1013,510,305,0,9,539.74,0.0,4857.66,0.0,4857.66,327.32,2945.88,1911.78
ORD-20230402-012462,20230402,1020,519,302,0,42,1763.33,0.0,74059.86,0.0,74059.86,911.16,38268.72,35791.14
ORD-20230402-012463,20230402,1020,503,305,0,7,1763.33,0.0,12343.31,0.0,12343.31,911.16,6378.12,5965.19
